account_id,checking_status,credit_history,employment,age,sex,credit_amount,housing,existing_credits,savings_status,credit_defaults
ACC000000009276,0<=X<200,no credits/all paid,<1,29,F,1638,own,2,<100,0
ACC000000009277,no checking,all paid,4<=X<7,21,F,1767,own,3,>=1000,0
ACC000000009278,no checking,critical/other existing credit,4<=X<7,33,M,11266,own,1,no known savings,1
ACC000000009279,<0,existing paid,>=7,46,M,6845,own,2,<100,0
ACC000000009280,no checking,existing paid,>=7,50,F,9668,rent,2,>=1000,0
ACC000000009281,<0,existing paid,1<=X<4,32,M,2582,own,1,<100,1
ACC000000009283,no checking,existing paid,<1,41,M,1146,own,1,<100,0
ACC000000009284,no checking,no credits/all paid,4<=X<7,20,F,259,free,2,500<=X<1000,0
ACC000000009286,<0,existing paid,1<=X<4,28,M,17645,own,1,<100,1
ACC000000009287,<0,critical/other existing credit,1<=X<4,30,M,1691,own,2,<100,1
ACC000000009288,>=200,no credits/all paid,>=7,42,M,406,own,1,no known savings,0
ACC000000009289,no checking,existing paid,unemployed,51,M,1546,own,1,<100,0
ACC000000009290,no checking,critical/other existing credit,<1,33,M,5436,own,1,<100,0
ACC000000009291,no checking,no credits/all paid,unemployed,45,F,3137,own,1,<100,0
ACC000000009292,>=200,critical/other existing credit,unemployed,53,F,4251,own,2,no known savings,1
ACC000000009293,no checking,existing paid,unemployed,19,F,1542,free,1,>=1000,0
ACC000000009294,<0,existing paid,1<=X<4,30,M,2555,rent,1,<100,1
ACC000000009295,no checking,existing paid,>=7,34,M,3393,rent,1,<100,0
ACC000000009296,no checking,critical/other existing credit,<1,31,F,2827,own,2,<100,0
ACC000000009298,no checking,existing paid,1<=X<4,38,F,1231,own,1,<100,0
ACC000000009300,no checking,critical/other existing credit,<1,38,M,4771,own,1,<100,0
ACC000000009301,>=200,existing paid,<1,32,M,1094,free,1,<100,0
ACC000000009302,0<=X<200,existing paid,<1,41,M,2699,rent,2,<100,1
ACC000000009303,<0,existing paid,<1,44,M,1084,own,3,100<=X<500,1
ACC000000009304,0<=X<200,existing paid,1<=X<4,20,M,2436,rent,2,<100,0
ACC000000009305,no checking,critical/other existing credit,<1,34,M,1169,own,2,no known savings,1
ACC000000009306,no checking,existing paid,4<=X<7,24,M,6175,free,1,<100,0
ACC000000009307,0<=X<200,delayed previously,1<=X<4,21,M,2208,own,2,<100,0
ACC000000009308,<0,no credits/all paid,4<=X<7,27,M,1044,own,1,<100,1
ACC000000009312,0<=X<200,existing paid,4<=X<7,50,M,1316,own,2,100<=X<500,0
ACC000000009313,no checking,existing paid,4<=X<7,24,M,18500,own,2,100<=X<500,0
ACC000000009314,no checking,critical/other existing credit,<1,33,M,2857,own,2,<100,1
ACC000000009315,<0,critical/other existing credit,1<=X<4,33,F,1348,own,1,<100,1
ACC000000009316,0<=X<200,existing paid,unemployed,49,M,3844,own,1,<100,0
ACC000000009317,>=200,existing paid,<1,47,M,2565,own,1,no known savings,0
ACC000000009318,0<=X<200,existing paid,>=7,19,F,3066,free,1,<100,0
ACC000000009319,0<=X<200,no credits/all paid,<1,26,F,1285,own,1,<100,1
ACC000000009320,no checking,no credits/all paid,<1,33,M,1451,rent,1,<100,0
ACC000000009321,no checking,critical/other existing credit,1<=X<4,28,M,1698,own,1,<100,1
ACC000000009323,<0,existing paid,<1,44,M,1023,free,1,<100,0
ACC000000009324,<0,critical/other existing credit,<1,33,F,758,rent,1,no known savings,1
ACC000000009325,<0,existing paid,>=7,30,F,6595,own,2,100<=X<500,1
ACC000000009326,no checking,existing paid,1<=X<4,29,F,2039,own,1,100<=X<500,0
ACC000000009327,<0,delayed previously,1<=X<4,38,M,721,own,1,<100,1
ACC000000009328,0<=X<200,existing paid,1<=X<4,38,M,1357,own,1,<100,0
ACC000000009329,no checking,existing paid,<1,50,M,954,own,1,no known savings,0
ACC000000009330,0<=X<200,existing paid,4<=X<7,54,M,7446,own,2,500<=X<1000,0
ACC000000009331,no checking,existing paid,1<=X<4,35,F,986,own,1,<100,0
ACC000000009332,<0,existing paid,>=7,24,F,944,free,2,<100,0
ACC000000009334,<0,critical/other existing credit,<1,30,M,4795,own,1,<100,1
ACC000000009335,0<=X<200,critical/other existing credit,<1,24,F,3751,own,2,500<=X<1000,1
ACC000000009336,0<=X<200,existing paid,<1,21,F,2316,own,1,<100,1
ACC000000009337,no checking,critical/other existing credit,>=7,27,M,1041,own,1,<100,0
ACC000000009338,0<=X<200,existing paid,4<=X<7,19,M,3788,own,1,<100,0
ACC000000009339,no checking,existing paid,4<=X<7,40,F,3171,own,1,<100,0
ACC000000009340,<0,no credits/all paid,4<=X<7,48,M,3294,own,2,100<=X<500,1
ACC000000009341,no checking,critical/other existing credit,1<=X<4,35,M,2884,own,1,>=1000,0
ACC000000009343,>=200,critical/other existing credit,>=7,31,M,2092,rent,1,<100,0
ACC000000009344,no checking,existing paid,1<=X<4,23,M,12555,own,1,<100,0
ACC000000009345,<0,existing paid,unemployed,26,M,7213,own,1,<100,1
ACC000000009346,0<=X<200,existing paid,>=7,44,M,6640,rent,2,no known savings,0
ACC000000009347,<0,existing paid,4<=X<7,63,F,2490,own,1,<100,0
ACC000000009348,0<=X<200,existing paid,>=7,19,M,5338,own,2,100<=X<500,0
ACC000000009349,no checking,critical/other existing credit,1<=X<4,26,M,4188,free,1,no known savings,0
ACC000000009350,<0,critical/other existing credit,<1,43,M,6277,free,2,<100,1
ACC000000009351,<0,critical/other existing credit,<1,25,F,3307,rent,1,<100,1
ACC000000009352,0<=X<200,no credits/all paid,>=7,21,M,2574,own,1,<100,1
ACC000000009353,no checking,existing paid,<1,19,M,3098,free,1,100<=X<500,0
ACC000000009354,<0,existing paid,1<=X<4,43,M,2467,rent,1,no known savings,0
ACC000000009355,0<=X<200,existing paid,1<=X<4,19,M,1655,own,1,<100,0
ACC000000009356,0<=X<200,no credits/all paid,>=7,21,F,1324,own,1,no known savings,0
ACC000000009358,>=200,critical/other existing credit,1<=X<4,50,M,6093,own,2,no known savings,0
ACC000000009359,no checking,existing paid,<1,26,M,6760,own,1,<100,0
ACC000000009360,>=200,critical/other existing credit,>=7,20,M,3032,rent,1,<100,0
ACC000000009361,no checking,critical/other existing credit,unemployed,42,M,1508,own,2,<100,0
ACC000000009362,<0,critical/other existing credit,<1,34,M,3729,own,1,no known savings,1
ACC000000009363,<0,delayed previously,1<=X<4,38,M,2832,own,2,no known savings,0
ACC000000009364,no checking,existing paid,4<=X<7,27,F,1918,free,2,<100,0
ACC000000009366,no checking,existing paid,1<=X<4,20,M,861,own,2,500<=X<1000,1
ACC000000009367,no checking,existing paid,<1,37,M,1489,own,2,no known savings,0
ACC000000009368,0<=X<200,critical/other existing credit,<1,19,F,4266,own,2,<100,1
ACC000000009369,0<=X<200,critical/other existing credit,>=7,36,M,811,own,1,<100,0
ACC000000009370,<0,critical/other existing credit,<1,21,M,1876,own,1,>=1000,0
ACC000000009371,no checking,critical/other existing credit,1<=X<4,41,M,1744,free,1,<100,0
ACC000000009373,no checking,existing paid,1<=X<4,19,M,1017,own,1,<100,0
ACC000000009374,<0,existing paid,unemployed,34,M,2165,own,1,<100,1
ACC000000009375,<0,existing paid,1<=X<4,29,M,5906,own,1,<100,0
ACC000000009376,no checking,existing paid,1<=X<4,29,F,3144,own,1,500<=X<1000,0
ACC000000009377,<0,existing paid,>=7,45,M,635,own,1,500<=X<1000,0
ACC000000009378,0<=X<200,existing paid,<1,37,F,624,free,1,100<=X<500,0
ACC000000009379,no checking,existing paid,>=7,41,M,1993,own,1,no known savings,0
ACC000000009380,no checking,critical/other existing credit,1<=X<4,31,M,2986,own,1,<100,1
ACC000000009381,no checking,existing paid,>=7,52,M,14178,rent,1,<100,0
ACC000000009382,0<=X<200,delayed previously,>=7,42,F,2604,own,2,<100,0
ACC000000009383,no checking,critical/other existing credit,4<=X<7,38,M,3933,own,1,no known savings,0
ACC000000009384,>=200,critical/other existing credit,1<=X<4,23,M,13336,own,1,<100,0
ACC000000009385,0<=X<200,existing paid,1<=X<4,49,F,1632,own,2,<100,0
ACC000000009386,<0,critical/other existing credit,>=7,41,F,11655,rent,1,<100,1
ACC000000009387,no checking,existing paid,1<=X<4,64,M,1217,own,1,<100,0
ACC000000009388,0<=X<200,no credits/all paid,1<=X<4,19,M,2365,free,2,<100,0
ACC000000009390,no checking,existing paid,1<=X<4,39,M,1399,own,2,<100,0
ACC000000009391,0<=X<200,existing paid,<1,26,M,3493,own,2,<100,0
ACC000000009392,0<=X<200,existing paid,1<=X<4,35,M,5293,own,1,<100,1
ACC000000009393,no checking,existing paid,>=7,37,M,5214,own,1,<100,0
ACC000000009394,no checking,existing paid,4<=X<7,45,M,1803,own,1,<100,0
ACC000000009395,no checking,existing paid,1<=X<4,21,M,3715,own,1,<100,0
ACC000000009396,0<=X<200,existing paid,4<=X<7,31,F,1809,own,1,<100,0
ACC000000009397,<0,existing paid,1<=X<4,46,F,1390,own,2,<100,1
ACC000000009398,<0,existing paid,<1,25,M,1256,own,2,<100,1
ACC000000009399,no checking,critical/other existing credit,4<=X<7,19,F,11239,own,1,<100,0
ACC000000009400,0<=X<200,critical/other existing credit,>=7,46,F,3868,rent,1,<100,0
ACC000000009401,<0,delayed previously,4<=X<7,26,M,2914,rent,1,<100,1
ACC000000009402,no checking,existing paid,<1,33,F,14641,rent,1,100<=X<500,0
ACC000000009403,<0,existing paid,<1,27,M,4159,free,1,<100,1
ACC000000009404,<0,no credits/all paid,1<=X<4,26,M,18500,free,1,<100,1
ACC000000009405,<0,existing paid,>=7,35,M,3951,own,1,<100,0
ACC000000009407,<0,existing paid,4<=X<7,34,F,1807,own,1,no known savings,1
ACC000000009408,<0,existing paid,>=7,37,M,1217,own,2,<100,1
ACC000000009409,<0,existing paid,4<=X<7,31,F,3224,rent,2,100<=X<500,0
ACC000000009410,<0,existing paid,4<=X<7,27,M,671,rent,1,<100,1
ACC000000009411,0<=X<200,existing paid,1<=X<4,28,M,4367,own,1,100<=X<500,0
ACC000000009413,>=200,existing paid,<1,33,M,8429,own,2,<100,1
ACC000000009414,0<=X<200,existing paid,4<=X<7,32,M,1866,own,2,100<=X<500,0
ACC000000009415,no checking,critical/other existing credit,4<=X<7,21,F,703,own,1,<100,0
ACC000000009416,<0,critical/other existing credit,4<=X<7,44,M,4315,free,2,100<=X<500,0
ACC000000009417,0<=X<200,existing paid,>=7,36,M,771,own,1,100<=X<500,0
ACC000000009418,no checking,no credits/all paid,>=7,30,M,1201,free,1,<100,1
ACC000000009419,<0,critical/other existing credit,<1,26,F,1372,own,1,no known savings,1
ACC000000009420,0<=X<200,critical/other existing credit,>=7,40,F,1140,free,2,<100,1
ACC000000009421,no checking,existing paid,1<=X<4,40,M,4998,own,2,no known savings,1
ACC000000009422,<0,critical/other existing credit,1<=X<4,41,F,1138,own,2,<100,0
ACC000000009423,0<=X<200,critical/other existing credit,unemployed,35,M,3118,own,1,>=1000,0
ACC000000009424,0<=X<200,existing paid,>=7,19,M,1320,own,1,<100,0
ACC000000009425,<0,delayed previously,>=7,35,M,667,own,1,no known savings,1
ACC000000009426,0<=X<200,existing paid,4<=X<7,34,M,4225,rent,1,<100,0
ACC000000009427,no checking,critical/other existing credit,1<=X<4,31,M,3608,own,2,>=1000,0
ACC000000009428,0<=X<200,existing paid,4<=X<7,19,F,1107,own,2,<100,1
ACC000000009430,0<=X<200,critical/other existing credit,1<=X<4,33,M,575,free,2,<100,1
ACC000000009431,0<=X<200,all paid,1<=X<4,43,F,5327,free,1,100<=X<500,1
ACC000000009433,no checking,existing paid,1<=X<4,20,M,5549,own,1,<100,0
ACC000000009434,<0,existing paid,4<=X<7,23,M,2417,own,1,100<=X<500,0
ACC000000009435,0<=X<200,critical/other existing credit,<1,20,M,1639,rent,2,>=1000,1
ACC000000009436,<0,all paid,>=7,43,M,11923,rent,2,<100,1
ACC000000009437,0<=X<200,critical/other existing credit,1<=X<4,20,F,1454,rent,1,100<=X<500,0
ACC000000009438,>=200,delayed previously,<1,36,F,703,rent,1,<100,0
ACC000000009439,no checking,existing paid,4<=X<7,19,M,810,own,2,100<=X<500,0
ACC000000009440,>=200,existing paid,>=7,48,M,4486,own,2,>=1000,0
ACC000000009442,>=200,existing paid,1<=X<4,56,M,6757,own,1,>=1000,0
ACC000000009443,<0,existing paid,unemployed,32,M,1356,own,1,500<=X<1000,0
ACC000000009444,no checking,existing paid,4<=X<7,47,F,1794,own,1,100<=X<500,0
ACC000000009445,<0,existing paid,>=7,56,M,1088,own,2,<100,0
ACC000000009446,<0,no credits/all paid,1<=X<4,45,M,889,own,2,<100,1
ACC000000009447,0<=X<200,existing paid,>=7,21,M,7268,own,1,<100,1
ACC000000009448,no checking,delayed previously,>=7,22,M,753,own,1,100<=X<500,1
ACC000000009449,no checking,critical/other existing credit,1<=X<4,33,M,3361,free,1,<100,0
ACC000000009450,no checking,existing paid,1<=X<4,44,M,3297,own,1,100<=X<500,0
ACC000000009451,0<=X<200,existing paid,4<=X<7,38,M,1202,own,1,<100,1
ACC000000009452,<0,delayed previously,1<=X<4,37,M,1596,own,1,<100,1
ACC000000009453,0<=X<200,existing paid,4<=X<7,21,M,1962,own,1,<100,0
ACC000000009454,<0,all paid,unemployed,48,F,7600,own,1,<100,0
ACC000000009456,<0,existing paid,1<=X<4,27,F,3435,own,2,<100,0
ACC000000009459,<0,no credits/all paid,<1,28,F,6126,own,1,500<=X<1000,0
ACC000000009461,0<=X<200,all paid,<1,28,M,1223,free,2,<100,0
ACC000000009465,no checking,critical/other existing credit,1<=X<4,29,M,8564,own,2,100<=X<500,0
ACC000000009466,<0,delayed previously,unemployed,32,F,6305,rent,1,>=1000,0
ACC000000009468,no checking,existing paid,>=7,31,M,1065,own,1,<100,0
ACC000000009469,<0,existing paid,1<=X<4,29,F,4173,own,1,500<=X<1000,0
ACC000000009470,0<=X<200,existing paid,1<=X<4,29,M,11827,own,2,<100,0
ACC000000009471,0<=X<200,existing paid,<1,34,M,655,own,2,no known savings,0
ACC000000009472,0<=X<200,critical/other existing credit,>=7,45,M,1642,own,2,no known savings,1
ACC000000009473,<0,existing paid,unemployed,37,M,8044,rent,1,no known savings,1
ACC000000009474,0<=X<200,delayed previously,1<=X<4,62,F,3678,own,1,<100,1
ACC000000009475,<0,existing paid,4<=X<7,19,F,720,free,2,<100,0
ACC000000009476,0<=X<200,existing paid,1<=X<4,48,M,3430,own,2,<100,0
ACC000000009477,no checking,existing paid,>=7,46,M,784,own,2,500<=X<1000,0
ACC000000009478,no checking,existing paid,1<=X<4,22,M,706,own,1,no known savings,0
ACC000000009479,no checking,critical/other existing credit,1<=X<4,34,F,3381,free,1,<100,1
ACC000000009480,0<=X<200,critical/other existing credit,<1,20,M,1401,own,2,<100,1
ACC000000009481,<0,existing paid,4<=X<7,42,M,2140,own,1,no known savings,0
ACC000000009482,0<=X<200,existing paid,4<=X<7,34,M,3580,own,1,no known savings,0
ACC000000009483,<0,critical/other existing credit,1<=X<4,41,M,512,own,1,<100,0
ACC000000009484,0<=X<200,existing paid,4<=X<7,30,M,797,free,1,<100,0
ACC000000009485,<0,existing paid,unemployed,56,F,1068,own,1,<100,0
ACC000000009487,0<=X<200,existing paid,4<=X<7,37,F,7379,own,2,no known savings,1
ACC000000009488,>=200,critical/other existing credit,1<=X<4,32,M,1655,own,1,<100,1
ACC000000009489,0<=X<200,critical/other existing credit,1<=X<4,52,F,6373,own,1,<100,0
ACC000000009490,no checking,critical/other existing credit,<1,31,F,1106,own,1,<100,0
ACC000000009491,<0,critical/other existing credit,>=7,29,F,3030,rent,1,<100,1
ACC000000009492,0<=X<200,existing paid,1<=X<4,21,F,774,own,1,<100,0
ACC000000009493,0<=X<200,existing paid,4<=X<7,29,M,1222,free,1,<100,0
ACC000000009494,no checking,critical/other existing credit,>=7,20,M,1277,own,2,<100,0
ACC000000009495,<0,existing paid,1<=X<4,37,M,911,own,1,<100,1
ACC000000009496,0<=X<200,existing paid,1<=X<4,36,M,1335,own,1,<100,0
ACC000000009498,<0,no credits/all paid,>=7,42,M,5257,own,1,no known savings,0
ACC000000009499,no checking,existing paid,unemployed,49,M,2606,own,1,<100,0
ACC000000009500,0<=X<200,existing paid,>=7,22,M,4418,own,1,100<=X<500,0
ACC000000009501,<0,existing paid,<1,27,M,2297,own,1,100<=X<500,1
ACC000000009503,<0,existing paid,4<=X<7,45,M,1664,rent,2,<100,0
ACC000000009504,<0,no credits/all paid,1<=X<4,20,F,1503,own,1,<100,0
ACC000000009505,0<=X<200,existing paid,1<=X<4,19,F,2314,own,1,100<=X<500,1
ACC000000009506,no checking,existing paid,1<=X<4,19,M,1127,own,1,100<=X<500,0
ACC000000009507,<0,critical/other existing credit,<1,36,M,2673,own,1,<100,1
ACC000000009508,>=200,critical/other existing credit,4<=X<7,30,F,2478,own,1,<100,1
ACC000000009510,<0,delayed previously,4<=X<7,21,M,1427,free,2,<100,0
ACC000000009511,no checking,existing paid,unemployed,42,M,4279,own,2,>=1000,0
ACC000000009512,no checking,existing paid,1<=X<4,19,M,1989,own,1,<100,1
ACC000000009513,no checking,critical/other existing credit,1<=X<4,43,M,1727,own,2,<100,0
ACC000000009514,no checking,critical/other existing credit,>=7,19,F,1476,rent,1,<100,0
ACC000000009516,no checking,critical/other existing credit,1<=X<4,53,F,2798,own,1,<100,0
ACC000000009518,no checking,existing paid,>=7,32,F,1844,free,1,<100,0
ACC000000009519,0<=X<200,existing paid,1<=X<4,47,M,1300,free,2,<100,1
ACC000000009520,no checking,existing paid,<1,28,M,4837,own,1,<100,1
ACC000000009521,<0,existing paid,1<=X<4,30,M,2567,own,1,500<=X<1000,0
ACC000000009522,no checking,existing paid,1<=X<4,41,M,2386,own,1,>=1000,0
ACC000000009523,0<=X<200,no credits/all paid,4<=X<7,30,M,315,own,2,no known savings,0
ACC000000009524,<0,critical/other existing credit,>=7,39,M,1197,free,2,<100,0
ACC000000009526,0<=X<200,existing paid,4<=X<7,42,M,3971,free,1,100<=X<500,0
ACC000000009527,<0,existing paid,1<=X<4,48,M,907,free,1,100<=X<500,0
ACC000000009528,no checking,existing paid,>=7,40,M,4757,free,1,<100,0
ACC000000009530,no checking,existing paid,4<=X<7,47,M,12747,free,1,<100,0
ACC000000009531,<0,delayed previously,1<=X<4,39,M,2464,own,1,no known savings,1
ACC000000009532,<0,existing paid,1<=X<4,55,F,18500,free,2,100<=X<500,0
ACC000000009533,0<=X<200,existing paid,1<=X<4,35,M,2305,own,2,<100,1
ACC000000009534,no checking,all paid,1<=X<4,38,F,1927,own,1,100<=X<500,1
ACC000000009535,no checking,existing paid,1<=X<4,29,F,2729,own,2,>=1000,0
ACC000000009536,<0,critical/other existing credit,<1,20,M,730,own,2,<100,1
ACC000000009537,0<=X<200,delayed previously,1<=X<4,19,F,1296,own,1,500<=X<1000,1
ACC000000009538,0<=X<200,critical/other existing credit,unemployed,29,M,6639,own,2,<100,1
ACC000000009539,<0,critical/other existing credit,1<=X<4,33,M,3969,own,2,>=1000,1
ACC000000009540,no checking,existing paid,1<=X<4,28,F,2552,free,2,500<=X<1000,0
ACC000000009541,0<=X<200,critical/other existing credit,>=7,29,M,2367,own,1,no known savings,1
ACC000000009542,<0,existing paid,1<=X<4,27,F,2720,own,1,<100,1
ACC000000009543,no checking,existing paid,1<=X<4,36,M,917,own,1,<100,0
ACC000000009546,no checking,existing paid,4<=X<7,21,M,2042,own,4,<100,0
ACC000000009547,no checking,existing paid,4<=X<7,39,F,2713,own,1,100<=X<500,0
ACC000000009548,0<=X<200,delayed previously,unemployed,26,M,6582,rent,2,100<=X<500,0
ACC000000009549,no checking,existing paid,1<=X<4,41,M,1087,own,1,<100,0
ACC000000009551,<0,existing paid,>=7,30,F,1567,rent,2,>=1000,0
ACC000000009552,0<=X<200,existing paid,4<=X<7,55,M,365,own,1,<100,0
ACC000000009553,no checking,critical/other existing credit,<1,19,M,250,own,1,>=1000,1
ACC000000009554,0<=X<200,existing paid,4<=X<7,34,M,576,own,1,100<=X<500,0
ACC000000009555,<0,existing paid,>=7,36,F,4410,own,2,<100,0
ACC000000009556,<0,critical/other existing credit,1<=X<4,34,M,256,own,1,<100,0
ACC000000009557,<0,critical/other existing credit,>=7,27,M,6463,free,1,>=1000,1
ACC000000009558,<0,existing paid,<1,33,M,6296,own,2,<100,0
ACC000000009559,0<=X<200,existing paid,<1,31,M,1774,free,1,<100,1
ACC000000009560,no checking,critical/other existing credit,1<=X<4,20,M,9185,own,1,<100,0
ACC000000009561,no checking,all paid,1<=X<4,64,F,2549,own,1,<100,0
ACC000000009562,no checking,existing paid,>=7,28,M,11025,own,2,<100,0
ACC000000009563,no checking,existing paid,1<=X<4,44,M,3311,rent,1,no known savings,0
ACC000000009564,no checking,critical/other existing credit,<1,39,M,455,rent,1,100<=X<500,0
ACC000000009565,no checking,delayed previously,>=7,30,F,697,own,2,<100,0
ACC000000009566,0<=X<200,existing paid,1<=X<4,19,M,566,own,2,<100,0
ACC000000009567,<0,existing paid,4<=X<7,38,M,3896,own,2,<100,0
ACC000000009568,0<=X<200,existing paid,4<=X<7,35,M,4282,own,1,<100,0
ACC000000009569,0<=X<200,delayed previously,>=7,39,F,2079,own,1,<100,0
ACC000000009570,no checking,existing paid,<1,33,F,10175,own,2,<100,1
ACC000000009571,<0,critical/other existing credit,1<=X<4,32,F,2371,own,1,no known savings,0
ACC000000009572,<0,critical/other existing credit,4<=X<7,30,M,2221,own,2,<100,1
ACC000000009573,no checking,critical/other existing credit,>=7,35,F,1078,own,1,<100,1
